sim_time,x,y,yaw,v,s,accel_cmd,steer_cmd,use_dyn,solved,iter,pred_x,pred_y,pred_yaw,pred_v,pred_yawdot,pred_slip,meas_vx,meas_vy,meas_yawdot,meas_steer
243.50,-2.8877,1.4267,5.3170,3.600,21.850,-0.0352,0.1386,1,1,28,-2.7993,1.2696,5.3779,3.5971,1.3902,-0.0931,3.58441,-0.33020,1.21852,0.12800
243.55,-2.7945,1.2728,5.3835,3.598,22.050,-0.0468,0.1590,1,1,28,-2.6964,1.1216,5.4544,3.5940,1.6120,-0.0996,3.58150,-0.34241,1.41822,0.16000
243.60,-2.6918,1.1252,5.4570,3.595,22.250,-0.0550,0.1675,1,1,28,-2.5840,0.9808,5.5323,3.5914,1.7013,-0.1067,3.57632,-0.37077,1.50644,0.12800
243.65,-2.5792,0.9852,5.5371,3.593,22.450,-0.0586,0.1445,1,1,28,-2.4612,0.8491,5.6228,3.5903,1.6243,-0.1201,3.57095,-0.39508,1.71417,0.16000
243.70,-2.4568,0.8539,5.6207,3.590,22.650,-0.0531,0.1053,1,1,28,-2.3294,0.7268,5.7026,3.5889,1.3339,-0.1296,3.56327,-0.43567,1.63795,0.12800
243.75,-2.3255,0.7316,5.6962,3.587,22.850,-0.0518,0.0947,1,1,28,-2.1897,0.6138,5.7666,3.5849,1.1830,-0.1273,3.55793,-0.45691,1.40855,0.09600
243.80,-2.1864,0.6186,5.7582,3.585,23.050,-0.0570,0.0803,1,1,28,-2.0435,0.5097,5.8138,3.5813,0.9632,-0.1177,3.55622,-0.44987,1.11195,0.06400
243.85,-2.0406,0.5145,5.8101,3.582,23.250,-0.0487,0.0806,1,1,28,-1.8914,0.4148,5.8592,3.5786,0.9111,-0.1064,3.55756,-0.41523,0.98197,0.09600
243.90,-1.8889,0.4194,5.8576,3.579,23.500,-0.0441,0.0766,1,1,28,-1.7344,0.3285,5.9037,3.5767,0.8568,-0.0982,3.55919,-0.37861,0.92196,0.06400
243.95,-1.7323,0.3330,5.9029,3.577,23.650,-0.0537,0.0564,1,1,28,-1.5733,0.2507,5.9476,3.5743,0.7149,-0.0937,3.56019,-0.34709,0.89560,0.09600
244.00,-1.5716,0.2546,5.9436,3.574,23.850,-0.0481,0.0582,1,1,28,-1.4091,0.1799,5.9794,3.5714,0.6585,-0.0832,3.55945,-0.32645,0.71637,0.06400
244.05,-1.4078,0.1835,5.9764,3.572,24.050,-0.0584,0.0416,1,1,28,-1.2423,0.1158,6.0069,3.5684,0.5070,-0.0748,3.55999,-0.29239,0.60886,0.03200
244.10,-1.2413,0.1191,6.0055,3.569,24.250,-0.0423,0.0455,1,1,28,-1.0735,0.0579,6.0337,3.5661,0.5232,-0.0655,3.55972,-0.25806,0.56276,0.06400
244.15,-1.0726,0.0609,6.0331,3.567,24.400,-0.0315,0.0437,1,1,28,-0.9029,0.0057,6.0601,3.5648,0.5020,-0.0594,3.55952,-0.23008,0.53991,0.03200
244.20,-0.9022,0.0086,6.0597,3.565,24.600,-0.0230,0.0414,1,1,28,-0.7309,-0.0410,6.0862,3.5640,0.4914,-0.0551,3.55928,-0.20830,0.53008,0.06400
244.25,-0.7302,-0.0383,6.0861,3.564,24.750,-0.0162,0.0346,1,1,28,-0.5575,-0.0826,6.1123,3.5634,0.4448,-0.0525,3.55901,-0.19259,0.52400,0.03200
244.30,-0.5570,-0.0801,6.1122,3.563,24.950,-0.0116,0.0250,1,1,28,-0.3831,-0.1193,6.1383,3.5630,0.3834,-0.0512,3.55881,-0.18093,0.52200,0.06400
244.35,-0.3828,-0.1171,6.1346,3.563,25.100,-0.0072,0.0207,1,1,28,-0.2081,-0.1522,6.1522,3.5622,0.2818,-0.0453,3.55845,-0.17651,0.35346,0.03200
244.40,-0.2077,-0.1503,6.1494,3.562,25.300,-0.0064,0.0168,1,1,28,-0.0324,-0.1817,6.1620,3.5619,0.2150,-0.0383,3.55910,-0.15487,0.25172,-0.00000
244.45,-0.0321,-0.1801,6.1607,3.562,25.450,-0.0061,0.0176,1,1,28,0.1438,-0.2083,6.1711,3.5617,0.1956,-0.0321,3.55978,-0.12980,0.20810,0.03200
244.50,0.1439,-0.2068,6.1706,3.562,0.100,-0.0110,0.0173,1,1,29,0.3202,-0.2322,6.1800,3.5612,0.1778,-0.0275,3.56019,-0.10860,0.18778,-0.00000
244.55,0.3204,-0.2310,6.1797,3.561,0.300,-0.0234,0.0084,1,1,29,0.4970,-0.2539,6.1887,3.5600,0.1136,-0.0249,3.56011,-0.09185,0.18006,0.03200
244.60,0.4971,-0.2528,6.1886,3.560,0.500,-0.0272,0.0044,1,1,29,0.6739,-0.2736,6.1974,3.5587,0.0930,-0.0225,3.55922,-0.07988,0.17574,-0.00000
244.65,0.6739,-0.2726,6.1974,3.559,0.650,-0.0331,0.0041,1,1,29,0.8509,-0.2914,6.2061,3.5570,0.0931,-0.0207,3.55805,-0.07100,0.17496,0.03200
244.70,0.8509,-0.2904,6.2061,3.557,0.850,-0.0364,0.0064,1,1,29,1.0280,-0.3074,6.2148,3.5553,0.1087,-0.0192,3.55651,-0.06509,0.17351,-0.00000
244.75,1.0280,-0.3065,6.2148,3.555,1.000,-0.0347,0.0138,1,1,29,1.2051,-0.3217,6.2235,3.5536,0.1597,-0.0175,3.55477,-0.06062,0.17398,0.03200
244.80,1.2052,-0.3208,6.2235,3.554,1.200,-0.0326,0.0253,1,1,29,1.3823,-0.3343,6.2321,3.5520,0.2329,-0.0157,3.55308,-0.05785,0.17297,-0.00000
244.85,1.3823,-0.3335,6.2321,3.552,1.400,-0.0297,0.0403,1,1,29,1.5595,-0.3453,6.2408,3.5505,0.3294,-0.0137,3.55148,-0.05557,0.17355,0.03200
244.90,1.5596,-0.3440,6.2462,3.550,1.550,-0.0234,0.0551,1,1,29,1.7369,-0.3532,6.2646,3.5491,0.5115,-0.0175,3.55005,-0.05246,0.36741,0.06400
244.95,1.7369,-0.3518,6.2670,3.549,1.750,-0.0188,0.0670,1,1,29,1.9143,-0.3581,6.2896,3.5479,0.6207,-0.0223,3.54858,-0.06953,0.45099,0.03200
245.00,1.9143,-0.3562,0.0111,3.548,1.900,-0.0159,0.0756,1,1,29,2.0917,-0.3585,0.0438,3.5471,0.7545,-0.0313,3.54730,-0.08549,0.65468,0.06400
245.05,2.0917,-0.3562,0.0471,3.548,2.100,-0.0144,0.0837,1,1,29,2.2691,-0.3538,0.0857,3.5464,0.8593,-0.0407,3.54556,-0.11825,0.77116,0.09600
245.10,2.2690,-0.3511,0.0871,3.547,2.250,-0.0165,0.0950,1,1,29,2.4462,-0.3433,0.1282,3.5453,0.9485,-0.0484,3.54355,-0.15220,0.82093,0.06400
245.15,2.4459,-0.3403,0.1288,3.546,2.450,-0.0077,0.1194,1,1,29,2.6228,-0.3265,0.1710,3.5441,1.1158,-0.0526,3.54142,-0.17994,0.84393,0.09600
245.20,2.6223,-0.3228,0.1767,3.546,2.600,-0.0044,0.1357,1,1,29,2.7985,-0.3015,0.2290,3.5438,1.2879,-0.0621,3.53999,-0.19943,1.04685,0.12800
245.25,2.7977,-0.2971,0.2370,3.545,2.750,-0.0047,0.1391,1,1,29,2.9726,-0.2667,0.3034,3.5441,1.4277,-0.0772,3.53786,-0.23087,1.32871,0.16000
245.30,2.9714,-0.2620,0.3069,3.545,2.950,-0.0072,0.1412,1,1,29,3.1444,-0.2219,0.3795,3.5443,1.4879,-0.0907,3.53407,-0.28000,1.45088,0.12800
245.35,3.1428,-0.2167,0.3810,3.545,3.100,-0.0083,0.1384,1,1,29,3.3130,-0.1661,0.4563,3.5443,1.4883,-0.1019,3.52984,-0.32512,1.50565,0.16000
245.40,3.3109,-0.1607,0.4570,3.544,3.300,-0.0081,0.1417,1,1,29,3.4774,-0.0990,0.5334,3.5438,1.5218,-0.1093,3.52590,-0.36142,1.52854,0.12800
245.45,3.4748,-0.0935,0.5337,3.544,3.450,-0.0046,0.1427,1,1,29,3.6367,-0.0204,0.6107,3.5436,1.5343,-0.1148,3.52265,-0.38809,1.53961,0.16000
245.50,3.6336,-0.0149,0.6108,3.544,3.600,-0.0187,0.1457,1,1,29,3.7899,0.0695,0.6879,3.5425,1.5557,-0.1183,3.52022,-0.40756,1.54288,0.12800
245.55,3.7862,0.0750,0.6880,3.543,3.800,-0.0051,0.1496,1,1,29,3.9359,0.1706,0.7653,3.5423,1.5803,-0.1209,3.51771,-0.42090,1.54696,0.16000
245.60,3.9318,0.1758,0.7654,3.543,3.950,0.0040,0.1556,1,1,29,4.0739,0.2824,0.8427,3.5424,1.6122,-0.1225,3.51629,-0.43051,1.54588,0.12800
245.65,4.0693,0.2874,0.8426,3.543,4.150,0.0099,0.1742,1,1,29,4.2030,0.4043,0.9199,3.5423,1.7258,-0.1225,3.51573,-0.43665,1.54543,0.16000
245.70,4.1977,0.4094,0.9253,3.543,4.350,0.0122,0.1978,1,1,29,4.3215,0.5370,1.0122,3.5422,1.9544,-0.1271,3.51592,-0.43918,1.73778,0.19200
245.75,4.3152,0.5419,1.0200,3.544,4.550,0.0167,0.1942,1,1,29,4.4272,0.6802,1.1207,3.5445,2.0491,-0.1397,3.51413,-0.45796,2.01485,0.22400
245.80,4.4202,0.6846,1.1242,3.545,4.700,0.0208,0.1982,1,1,29,4.5189,0.8327,1.2309,3.5462,2.1219,-0.1515,3.50955,-0.49787,2.13434,0.19200
245.85,4.5112,0.8366,1.2324,3.546,4.900,0.0233,0.2120,1,1,29,4.5951,0.9937,1.3417,3.5469,2.2343,-0.1601,3.50491,-0.53648,2.18728,0.22400
245.90,4.5867,0.9970,1.3424,3.547,5.100,0.0173,0.2296,1,1,29,4.6544,1.1619,1.4528,3.5465,2.3510,-0.1660,3.50106,-0.56831,2.20916,0.19200
245.95,4.6451,1.1644,1.4568,3.548,5.350,0.0162,0.2309,1,1,29,4.6946,1.3358,1.5762,3.5478,2.4387,-0.1751,3.49860,-0.58855,2.38690,0.22400
246.00,4.6846,1.3372,1.5791,3.549,5.550,0.0128,0.2078,1,1,29,4.7145,1.5133,1.7038,3.5512,2.3394,-0.1864,3.49370,-0.62158,2.49251,0.25600
246.05,4.7043,1.5135,1.7014,3.549,5.750,0.0071,0.1903,1,1,29,4.7144,1.6918,1.8200,3.5515,2.1805,-0.1908,3.48764,-0.65819,2.37258,0.22400
246.10,4.7046,1.6909,1.8141,3.550,6.000,0.0014,0.1889,1,1,29,4.6953,1.8692,1.9205,3.5495,2.0666,-0.1858,3.48511,-0.67335,2.12793,0.19200
246.15,4.6858,1.8673,1.9168,3.550,6.200,-0.0035,0.1969,1,1,29,4.6575,2.0435,2.0165,3.5482,2.0557,-0.1781,3.48805,-0.65833,1.99447,0.16000
246.20,4.6481,2.0406,2.0186,3.549,6.450,-0.0080,0.2041,1,1,29,4.6008,2.2128,2.1238,3.5483,2.1513,-0.1760,3.49283,-0.63147,2.10397,0.19200
246.25,4.5917,2.2088,2.1259,3.549,6.650,-0.0092,0.2123,1,1,29,4.5260,2.3748,2.2349,3.5478,2.2349,-0.1768,3.49348,-0.62560,2.18002,0.22400
246.30,4.5174,2.3698,2.2358,3.549,6.850,-0.0083,0.2161,1,1,29,4.4340,2.5276,2.3465,3.5473,2.2709,-0.1784,3.49239,-0.62909,2.21225,0.19200
246.35,4.4260,2.5218,2.3468,3.548,7.100,-0.0065,0.2068,1,1,29,4.3259,2.6695,2.4582,3.5479,2.2170,-0.1806,3.49104,-0.63425,2.22718,0.22400
246.40,4.3185,2.6628,2.4584,3.548,7.300,-0.0042,0.1813,1,1,29,4.2027,2.7986,2.5700,3.5494,2.0620,-0.1835,3.48977,-0.63937,2.23216,0.19200
246.45,4.1965,2.7915,2.5646,3.548,7.500,-0.0029,0.1537,1,1,29,4.0673,2.9144,2.6666,3.5489,1.8124,-0.1803,3.48854,-0.64487,2.04044,0.16000
246.50,4.0622,2.9071,2.6588,3.547,7.750,-0.0005,0.1267,1,1,29,3.9216,3.0167,2.7469,3.5477,1.5301,-0.1707,3.49080,-0.63173,1.76287,0.12800
246.55,3.9175,3.0097,2.7380,3.547,7.950,0.0022,0.1017,1,1,29,3.7679,3.1063,2.8104,3.5467,1.2419,-0.1556,3.49678,-0.59758,1.44765,0.09600
246.60,3.7646,3.0994,2.8065,3.548,8.150,0.0053,0.0699,1,1,29,3.6074,3.1831,2.8720,3.5469,0.9939,-0.1426,3.50570,-0.54354,1.31047,0.12800
246.65,3.6050,3.1768,2.8666,3.548,8.300,0.0098,0.0341,1,1,29,3.4423,3.2486,2.9207,3.5470,0.6786,-0.1290,3.51285,-0.49711,1.08310,0.09600
246.70,3.4405,3.2432,2.9135,3.548,8.500,0.0139,-0.0028,1,1,29,3.2738,3.3048,2.9530,3.5471,0.3357,-0.1123,3.52033,-0.44493,0.78995,0.06400
246.75,3.2726,3.3006,2.9428,3.549,8.700,0.0142,-0.0303,1,1,29,3.1034,3.3545,2.9594,3.5469,-0.0280,-0.0884,3.52781,-0.38756,0.33262,-0.03200
246.80,3.1026,3.3514,2.9513,3.550,8.850,0.0134,-0.0532,1,1,29,2.9317,3.3995,2.9537,3.5480,-0.2894,-0.0636,3.53721,-0.29802,0.04871,-0.00000
246.85,2.9312,3.3976,2.9465,3.550,9.050,0.0173,-0.0714,1,1,29,2.7594,3.4424,2.9344,3.5490,-0.5406,-0.0395,3.54402,-0.21291,-0.24232,-0.03200
246.90,2.7593,3.4419,2.9263,3.551,9.200,0.0232,-0.0863,1,1,29,2.5873,3.4860,2.8982,3.5504,-0.7739,-0.0136,3.54898,-0.12785,-0.56289,-0.06400
246.95,2.5874,3.4865,2.8935,3.552,9.400,0.0158,-0.0994,1,1,29,2.4157,3.5319,2.8569,3.5519,-0.9177,0.0081,3.55225,-0.03634,-0.73045,-0.09600
247.00,2.4161,3.5337,2.8494,3.553,9.550,0.0091,-0.1037,1,1,29,2.2454,3.5829,2.7996,3.5527,-1.0499,0.0329,3.55299,0.04105,-0.99713,-0.12800
247.05,2.2462,3.5854,2.7962,3.554,9.750,0.0039,-0.1125,1,1,29,2.0769,3.6399,2.7406,3.5533,-1.1607,0.0522,3.55164,0.12033,-1.11306,-0.09600
247.10,2.0781,3.6430,2.7391,3.554,9.950,-0.0050,-0.1333,1,1,29,1.9110,3.7040,2.6809,3.5528,-1.3280,0.0648,3.54903,0.18560,-1.16525,-0.12800
247.15,1.9128,3.7081,2.6748,3.554,10.100,-0.0098,-0.1498,1,1,29,1.7490,3.7776,2.6056,3.5521,-1.5340,0.0791,3.54594,0.23371,-1.38225,-0.16000
247.20,1.7512,3.7820,2.6029,3.553,10.300,-0.0053,-0.1799,1,1,29,1.5916,3.8606,2.5291,3.5509,-1.7777,0.0892,3.54145,0.28801,-1.47662,-0.12800
247.25,1.5945,3.8656,2.5242,3.553,10.500,0.0036,-0.1912,1,1,29,1.4403,3.9547,2.4400,3.5506,-1.9331,0.1024,3.53748,0.33041,-1.68469,-0.16000
247.30,1.4440,3.9600,2.4367,3.553,10.750,0.0175,-0.1787,1,1,29,1.2967,4.0601,2.3466,3.5530,-1.8896,0.1169,3.53251,0.38155,-1.80231,-0.19200
247.35,1.3011,4.0655,2.3452,3.554,10.950,0.0274,-0.1493,1,1,29,1.1621,4.1769,2.2526,3.5571,-1.7242,0.1300,3.52804,0.42813,-1.85108,-0.16000
247.40,1.1668,4.1818,2.2575,3.555,11.150,0.0400,-0.1201,1,1,29,1.0367,4.3037,2.1736,3.5588,-1.4835,0.1326,3.52458,0.46630,-1.67808,-0.12800
247.45,1.0416,4.3080,2.1812,3.557,11.350,0.0470,-0.0906,1,1,29,0.9207,4.4391,2.1108,3.5596,-1.1992,0.1270,3.52513,0.47726,-1.40783,-0.09600
247.50,0.9255,4.4427,2.1196,3.560,11.550,0.0511,-0.0650,1,1,29,0.8135,4.5816,2.0648,3.5607,-0.9082,0.1147,3.52976,0.46023,-1.09590,-0.06400
247.55,0.8182,4.5848,2.0687,3.562,11.700,0.0547,-0.0362,1,1,29,0.7151,4.7305,2.0207,3.5660,-0.6552,0.1079,3.53757,0.41817,-0.96045,-0.09600
247.60,0.7194,4.7330,2.0261,3.565,11.900,0.0617,-0.0006,1,1,29,0.6242,4.8841,1.9893,3.5695,-0.3273,0.0983,3.54461,0.38014,-0.73457,-0.06400
247.65,0.6277,4.8860,1.9966,3.568,12.050,0.0641,0.0378,1,1,29,0.5391,5.0410,1.9745,3.5718,0.0275,0.0839,3.55238,0.33369,-0.44242,-0.03200
247.70,0.5415,5.0423,1.9846,3.571,12.250,0.0661,0.0658,1,1,29,0.4571,5.1997,1.9853,3.5722,0.3864,0.0571,3.56023,0.27998,0.01396,0.06400
247.75,0.4580,5.2002,1.9989,3.575,12.400,0.0715,0.0789,1,1,29,0.3751,5.3585,2.0235,3.5756,0.7034,0.0222,3.56925,0.19416,0.49242,0.09600
247.80,0.3751,5.3586,2.0295,3.578,12.600,0.0721,0.0991,1,1,29,0.2920,5.5171,2.0645,3.5804,0.9199,0.0004,3.57702,0.08782,0.70102,0.06400
247.85,0.2909,5.5166,2.0708,3.582,12.800,0.0750,0.1226,1,1,29,0.2051,5.6738,2.1187,3.5839,1.1779,-0.0223,3.58171,-0.00206,0.95902,0.09600
247.90,0.2031,5.6728,2.1227,3.585,12.950,0.0720,0.1646,1,1,29,0.1130,5.8278,2.1776,3.5861,1.5278,-0.0392,3.58429,-0.09142,1.09957,0.12800
247.95,0.1096,5.8258,2.1886,3.589,13.150,0.0739,0.1887,1,1,29,0.0123,5.9768,2.2646,3.5893,1.8418,-0.0653,3.58540,-0.16197,1.52076,0.16000
248.00,0.0082,5.9740,2.2706,3.593,13.350,0.0725,0.2170,1,1,29,-0.0976,6.1195,2.3573,3.5927,2.1235,-0.0873,3.58372,-0.25448,1.73395,0.19200
248.05,-0.1025,6.1155,2.3654,3.596,13.550,0.0713,0.2413,1,1,29,-0.2187,6.2534,2.4665,3.5962,2.3814,-0.1117,3.58045,-0.33805,2.02178,0.22400
248.10,-0.2242,6.2479,2.4756,3.600,13.750,0.0627,0.2473,1,1,29,-0.3521,6.3756,2.5927,3.6015,2.5413,-0.1396,3.57500,-0.42299,2.34299,0.25600
248.15,-0.3575,6.3689,2.5968,3.603,13.950,0.0533,0.2668,1,1,29,-0.4973,6.4839,2.7211,3.6029,2.7365,-0.1604,3.56625,-0.51380,2.48555,0.22400
248.20,-0.5026,6.4756,2.7266,3.606,14.150,0.0451,0.2654,1,1,29,-0.6544,6.5749,2.8625,3.6061,2.8301,-0.1822,3.55763,-0.58704,2.71797,0.25600
248.25,-0.6590,6.5652,2.8662,3.608,14.350,0.0445,0.2538,1,1,29,-0.8217,6.6460,3.0087,3.6110,2.8046,-0.2020,3.54661,-0.66272,2.85061,0.28800
248.30,-0.8252,6.6353,3.0067,3.610,14.600,0.0511,0.2469,1,1,29,-0.9966,6.6959,3.1438,3.6124,2.7115,-0.2114,3.53531,-0.73161,2.74245,0.25600
248.35,-0.9988,6.6846,3.1417,3.613,14.800,0.0558,0.2362,1,1,29,-1.1766,6.7234,3.2750,3.6148,2.6153,-0.2155,3.53051,-0.76657,2.66602,0.22400
248.40,-1.1773,6.7116,3.2740,3.616,15.000,0.0571,0.2423,1,1,29,-1.3589,6.7274,3.4057,3.6147,2.6634,-0.2157,3.52969,-0.78333,2.63307,0.25600
248.45,-1.3580,6.7155,3.4053,3.618,15.200,0.0551,0.2324,1,1,29,-1.5402,6.7078,3.5362,3.6193,2.5840,-0.2186,3.53058,-0.79244,2.61808,0.22400
248.50,-1.5378,6.6961,3.5360,3.621,15.450,0.0537,0.2046,1,1,29,-1.7177,6.6649,3.6668,3.6277,2.3906,-0.2238,3.53225,-0.79758,2.61402,0.25600
248.55,-1.7138,6.6539,3.6630,3.624,15.650,0.0527,0.1708,1,1,29,-1.8885,6.6005,3.7853,3.6315,2.1131,-0.2228,3.53336,-0.80480,2.44591,0.22400
248.60,-1.8835,6.5905,3.7788,3.626,15.850,0.0587,0.1429,1,1,29,-2.0506,6.5168,3.8876,3.6316,1.8398,-0.2134,3.53830,-0.79490,2.17797,0.19200
248.65,-2.0450,6.5080,3.8798,3.629,16.100,0.0626,0.1024,1,1,29,-2.2029,6.4164,3.9730,3.6338,1.4339,-0.2007,3.54827,-0.76323,1.86427,0.16000
248.70,-2.1971,6.4090,3.9646,3.633,16.300,0.0544,0.1100,1,1,29,-2.3451,6.3022,4.0412,3.6303,1.3886,-0.1749,3.56212,-0.71189,1.53075,0.12800
248.75,-2.3392,6.2959,4.0363,3.635,16.500,0.0435,0.1278,1,1,29,-2.4768,6.1760,4.1041,3.6328,1.4107,-0.1550,3.57822,-0.64158,1.35684,0.09600
248.80,-2.4710,6.1707,4.1020,3.637,16.750,0.0359,0.1235,1,1,29,-2.5980,6.0396,4.1661,3.6373,1.3159,-0.1434,3.59161,-0.57571,1.28301,0.12800
248.85,-2.5923,6.0352,4.1653,3.639,16.950,0.0230,0.1177,1,1,29,-2.7087,5.8946,4.2278,3.6398,1.2672,-0.1334,3.60143,-0.52332,1.25075,0.09600
248.90,-2.7030,5.8908,4.2274,3.640,17.150,0.0280,0.1087,1,1,29,-2.8088,5.7421,4.2894,3.6418,1.2030,-0.1264,3.60810,-0.48387,1.23957,0.12800
248.95,-2.8033,5.7389,4.2893,3.642,17.350,0.0278,0.0947,1,1,29,-2.8985,5.5832,4.3509,3.6436,1.1172,-0.1217,3.61315,-0.45589,1.23327,0.09600
249.00,-2.8934,5.5807,4.3454,3.643,17.550,0.0170,0.0816,1,1,29,-2.9788,5.4194,4.3972,3.6439,0.9459,-0.1129,3.61687,-0.43716,1.03593,0.06400
249.05,-2.9739,5.4173,4.3947,3.644,17.750,0.0102,0.0637,1,1,29,-3.0498,5.2513,4.4422,3.6444,0.8033,-0.1046,3.62156,-0.40416,0.95016,0.09600
249.10,-3.0453,5.2496,4.4375,3.645,17.900,0.0017,0.0579,1,1,29,-3.1127,5.0801,4.4747,3.6440,0.6780,-0.0931,3.62508,-0.37625,0.74433,0.06400
249.15,-3.1087,5.0788,4.4713,3.645,18.100,-0.0022,0.0590,1,1,29,-3.1683,4.9064,4.5026,3.6438,0.6352,-0.0807,3.62930,-0.33397,0.62508,0.03200
249.20,-3.1646,4.9054,4.5011,3.645,18.300,-0.0070,0.0577,1,1,29,-3.2170,4.7307,4.5297,3.6437,0.6031,-0.0711,3.63278,-0.29242,0.57313,0.06400
249.25,-3.2137,4.7299,4.5291,3.644,18.450,-0.0099,0.0603,1,1,29,-3.2595,4.5534,4.5566,3.6432,0.6125,-0.0637,3.63498,-0.25871,0.54904,0.03200
249.30,-3.2564,4.5528,4.5562,3.644,18.650,-0.0143,0.0610,1,1,29,-3.2962,4.3749,4.5832,3.6425,0.6164,-0.0582,3.63624,-0.23271,0.53947,0.06400
249.35,-3.2933,4.3744,4.5831,3.643,18.800,-0.0099,0.0638,1,1,29,-3.3274,4.1954,4.6098,3.6420,0.6300,-0.0543,3.63667,-0.21405,0.53423,0.03200
249.40,-3.3246,4.1950,4.6097,3.642,19.000,-0.0056,0.0708,1,1,29,-3.3533,4.0151,4.6364,3.6416,0.6690,-0.0511,3.63696,-0.20033,0.53268,0.06400
249.45,-3.3501,4.0147,4.6418,3.642,19.200,0.0023,0.0695,1,1,29,-3.3724,3.8338,4.6782,3.6423,0.7584,-0.0555,3.63725,-0.18962,0.72694,0.09600
249.50,-3.3692,3.8336,4.6806,3.642,19.350,0.0103,0.0684,1,1,29,-3.3851,3.6521,4.7212,3.6430,0.7896,-0.0607,3.63669,-0.20224,0.81223,0.06400
249.55,-3.3817,3.6519,4.7223,3.643,19.550,0.0137,0.0705,1,1,29,-3.3909,3.4699,4.7648,3.6437,0.8170,-0.0651,3.63622,-0.21935,0.85100,0.09600
249.60,-3.3874,3.4698,4.7653,3.644,19.750,0.0171,0.0683,1,1,29,-3.3895,3.2875,4.8087,3.6445,0.8083,-0.0688,3.63590,-0.23538,0.86707,0.06400
249.65,-3.3859,3.2877,4.8089,3.644,19.900,0.0208,0.0632,1,1,29,-3.3807,3.1054,4.8526,3.6455,0.7854,-0.0718,3.63592,-0.24785,0.87520,0.09600
249.70,-3.3773,3.1056,4.8490,3.645,20.100,0.0230,0.0704,1,1,29,-3.3655,2.9236,4.8845,3.6463,0.7444,-0.0683,3.63606,-0.26081,0.71046,0.06400
249.75,-3.3617,2.9240,4.8872,3.647,20.250,0.0243,0.0750,1,1,29,-3.3424,2.7426,4.9274,3.6475,0.8226,-0.0687,3.63800,-0.24957,0.80496,0.09600
249.80,-3.3387,2.7431,4.9286,3.648,20.450,0.0241,0.0806,1,1,29,-3.3119,2.5626,4.9709,3.6488,0.8751,-0.0700,3.63907,-0.25177,0.84621,0.06400
249.85,-3.3082,2.5633,4.9714,3.649,20.650,0.0171,0.0829,1,1,29,-3.2740,2.3839,5.0147,3.6497,0.8963,-0.0716,3.63989,-0.25731,0.86593,0.09600
249.90,-3.2703,2.3848,5.0150,3.650,20.800,0.0145,0.0965,1,1,29,-3.2286,2.2070,5.0587,3.6502,0.9820,-0.0718,3.64030,-0.26350,0.87425,0.06400
249.95,-3.2245,2.2082,5.0626,3.651,21.000,0.0025,0.0940,1,1,29,-3.1745,2.0324,5.1149,3.6507,1.0487,-0.0781,3.64090,-0.26522,1.04658,0.09600
250.00,-3.1707,2.0337,5.1124,3.651,21.150,-0.0062,0.1085,1,1,29,-3.1131,1.8604,5.1602,3.6501,1.0907,-0.0784,3.63934,-0.28751,0.95634,0.06400
250.05,-3.1089,1.8620,5.1628,3.650,21.350,-0.0170,0.1248,1,1,29,-3.0427,1.6917,5.2170,3.6489,1.2547,-0.0818,3.63881,-0.29026,1.08505,0.09600
250.10,-3.0384,1.6937,5.2195,3.650,21.550,-0.0290,0.1434,1,1,29,-2.9635,1.5271,5.2780,3.6468,1.4063,-0.0870,3.63655,-0.30745,1.17153,0.12800
250.15,-2.9587,1.5296,5.2846,3.648,21.750,-0.0386,0.1547,1,1,29,-2.8739,1.3678,5.3550,3.6445,1.5839,-0.0974,3.63338,-0.32704,1.40675,0.16000
250.20,-2.8691,1.3709,5.3580,3.646,21.950,-0.0468,0.1648,1,1,29,-2.7744,1.2147,5.4336,3.6422,1.6980,-0.1064,3.62786,-0.36462,1.51176,0.12800
250.25,-2.7692,1.2185,5.4387,3.644,22.150,-0.0483,0.1442,1,1,29,-2.6635,1.0695,5.5251,3.6417,1.6460,-0.1214,3.62205,-0.39752,1.72817,0.16000
250.30,-2.6587,1.0738,5.5231,3.641,22.350,-0.0443,0.1209,1,1,29,-2.5428,0.9327,5.6059,3.6404,1.4619,-0.1305,3.61405,-0.44531,1.65617,0.12800
250.35,-2.5384,0.9372,5.5995,3.639,22.550,-0.0394,0.1102,1,1,29,-2.4131,0.8046,5.6708,3.6375,1.2968,-0.1295,3.60847,-0.47169,1.42765,0.09600
250.40,-2.4089,0.8095,5.6679,3.637,22.750,-0.0370,0.1007,1,1,29,-2.2748,0.6860,5.7342,3.6354,1.1953,-0.1258,3.60719,-0.46626,1.32566,0.12800
250.45,-2.2710,0.6911,5.7329,3.635,22.950,-0.0393,0.0868,1,1,29,-2.1288,0.5772,5.7968,3.6336,1.0867,-0.1227,3.60711,-0.45224,1.27826,0.09600
250.50,-2.1257,0.5820,5.7907,3.633,23.150,-0.0501,0.0679,1,1,29,-1.9769,0.4772,5.8438,3.6306,0.8701,-0.1148,3.60680,-0.43869,1.06152,0.06400
250.55,-1.9742,0.4819,5.8411,3.631,23.350,-0.0517,0.0680,1,1,29,-1.8196,0.3862,5.8894,3.6278,0.8354,-0.1053,3.60798,-0.40706,0.96643,0.09600
